07-03-2019 18:31:30 INFO  BPCI_Rest_API: 19 - ********started TC001_Get_ActiveAdmissionCount*********
07-04-2019 11:29:23 INFO  BPCI_Rest_API: 79 - Owner Nme for Owner is :owner2
07-04-2019 11:29:23 INFO  BPCI_Rest_API: 81 - source for Owner is :null
07-04-2019 11:29:23 INFO  BPCI_Rest_API: 165 - ********Finished TC007_Get_EpisodeSummarydetails*********
07-04-2019 11:39:06 INFO  BPCI_Rest_API: 21 - ********started TC007_Get_EpisodeSummaryDetails*********
07-04-2019 11:39:11 INFO  BPCI_Rest_API: 40 - ********Checking Episode Summary Details*********
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 45 - Start Date for Episode is :12/1/2018 12:00:00 AM
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 46 - End Date for Episode is :4/30/2019 12:00:00 AM
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 48 - Description for Episode is : despriction2
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 50 - InPatient for Episode is :inpatient2
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 52 - OutPatient for Episode is :outpatient
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 54 - Status for Episode is :INACTIVE
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 56 - Source for Episode is :source1
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 60 - mbi for Members is : 102
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 62 - hcin for Memeber is :1012
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 64 - First Name for Memeber is :firstname2
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 66 - Middle Name for Memeber is :middlename2
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 68 - Last Name for Memeber is :lastname2
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 70 - Full Name for Memeber is :fullname2
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 72 - Source for Memeber is :null
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 77 - Owner ID for Owner is :2
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 79 - Owner Nme for Owner is :owner2
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 81 - source for Owner is :null
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 85 - Admitting Physician Name  for Provider is :AdmitingPhy2
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 87 - Attending Physician Name  for Provider is :attendingphy2
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 89 - Consulting Physician Name  for Provider is :ConsultingPhy2
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 91 - Referring Physician Name  for Provider is :referPhy2
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 95 - Facility ID is :0
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 97 - Facility Name is :name2
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 99 - Source for Facility is :null
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 103 - Diagnosis Code is : DC1
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 105 - Source for Diagnosis is : source1
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 107 - Admit Date for Diagnosis is : 2/10/2019 12:00:00 AM
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 109 - Discharge Date for Diagnosis is : 2/23/2019 12:00:00 AM
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 111 - Discharge Dispostion for Diagnosis is : DD2
07-04-2019 11:39:12 INFO  BPCI_Rest_API: 166 - ********Finished TC007_Get_EpisodeSummarydetails*********
07-04-2019 11:49:47 INFO  BPCI_Rest_API: 21 - ********started TC006_Get_EpisodeSummary*********
07-04-2019 11:49:52 INFO  BPCI_Rest_API: 156 - ********Checking Content Length*********
07-04-2019 11:49:52 INFO  BPCI_Rest_API: 158 - Content Length is ==> 25
07-04-2019 11:49:52 INFO  BPCI_Rest_API: 148 - ********Checking Content Type*********
07-04-2019 11:49:52 INFO  BPCI_Rest_API: 150 - Content Type is ==> application/json; charset=utf-8
07-04-2019 11:49:52 INFO  BPCI_Rest_API: 40 - ********Checking Episode Summary*********
07-04-2019 11:49:52 INFO  BPCI_Rest_API: 138 - ********Checking Response Time*********
07-04-2019 11:49:52 INFO  BPCI_Rest_API: 140 - Response Time is ==> 1054
07-04-2019 11:49:52 INFO  BPCI_Rest_API: 164 - ********Checking Server Type*********
07-04-2019 11:49:52 INFO  BPCI_Rest_API: 166 - Server Type is ==> Microsoft-IIS/8.5
07-04-2019 11:49:52 INFO  BPCI_Rest_API: 31 - ********Checking Status Code*********
